image_id,time_s,w,h,cx,cy,cx_n,cy_n,area,area_norm,solidity,aspect_ratio,circularity,bbox_x,bbox_y,bbox_w,bbox_h,extent,mask_fuse,finger_count,prior,prior_nboxes,gesture,label,path_raw,path_crop,path_mask,path_overlay
1762560882287_000078,1762560882.287,640,480,367.848,335.874,0.57476,0.69974,26210,0.085319,0.62121,0.77352,0.16014,257,181,222,287,0.41137,YCrCb,4,mediapipe,1,Four,play,data_play\images_raw\1762560882287_000078.jpg,data_play\images_crop\1762560882287_000078.jpg,data_play\masks\1762560882287_000078.png,data_play\overlays\1762560882287_000078.jpg
1762560882381_000079,1762560882.381,640,480,366.157,335.528,0.57212,0.69902,26683,0.086859,0.63372,0.76736,0.17983,254,181,221,288,0.41923,YCrCb,4,mediapipe,1,Four,play,data_play\images_raw\1762560882381_000079.jpg,data_play\images_crop\1762560882381_000079.jpg,data_play\masks\1762560882381_000079.png,data_play\overlays\1762560882381_000079.jpg
1762560882480_000080,1762560882.48,640,480,365.94,334.32,0.57178,0.6965,26486,0.086217,0.62911,0.75517,0.16035,254,178,219,290,0.41704,YCrCb,4,mediapipe,1,Four,play,data_play\images_raw\1762560882480_000080.jpg,data_play\images_crop\1762560882480_000080.jpg,data_play\masks\1762560882480_000080.png,data_play\overlays\1762560882480_000080.jpg
1762560882584_000081,1762560882.584,640,480,366.849,332.177,0.5732,0.69204,26316,0.085666,0.62749,0.77003,0.16712,254,178,221,287,0.41491,YCrCb,4,mediapipe,1,Four,play,data_play\images_raw\1762560882584_000081.jpg,data_play\images_crop\1762560882584_000081.jpg,data_play\masks\1762560882584_000081.png,data_play\overlays\1762560882584_000081.jpg
1762560882677_000082,1762560882.677,640,480,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1.0,HSV,-1,mediapipe,1,No Hand,play,data_play\images_raw\1762560882677_000082.jpg,,data_play\masks\1762560882677_000082.png,data_play\overlays\1762560882677_000082.jpg
1762560882773_000083,1762560882.773,640,480,370.118,328.295,0.57831,0.68395,26052,0.084806,0.6272,0.76042,0.16062,257,173,219,288,0.41306,YCrCb,4,mediapipe,1,Four,play,data_play\images_raw\1762560882773_000083.jpg,data_play\images_crop\1762560882773_000083.jpg,data_play\masks\1762560882773_000083.png,data_play\overlays\1762560882773_000083.jpg
1762560882873_000084,1762560882.873,640,480,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1.0,HSV,-1,mediapipe,1,No Hand,play,data_play\images_raw\1762560882873_000084.jpg,,data_play\masks\1762560882873_000084.png,data_play\overlays\1762560882873_000084.jpg
1762560882966_000085,1762560882.966,640,480,370.986,325.96,0.57967,0.67908,26272,0.085521,0.62702,0.75517,0.15884,259,170,219,290,0.41367,YCrCb,4,mediapipe,1,Four,play,data_play\images_raw\1762560882966_000085.jpg,data_play\images_crop\1762560882966_000085.jpg,data_play\masks\1762560882966_000085.png,data_play\overlays\1762560882966_000085.jpg
1762560883064_000086,1762560883.064,640,480,370.26,325.859,0.57853,0.67887,26357,0.085798,0.65118,0.71379,0.17582,258,170,207,290,0.43906,YCrCb,4,mediapipe,1,Four,play,data_play\images_raw\1762560883064_000086.jpg,data_play\images_crop\1762560883064_000086.jpg,data_play\masks\1762560883064_000086.png,data_play\overlays\1762560883064_000086.jpg
1762560883160_000087,1762560883.16,640,480,371.891,324.359,0.58108,0.67575,26364,0.085822,0.63261,0.76042,0.16461,259,169,219,288,0.41801,YCrCb,4,mediapipe,1,Four,play,data_play\images_raw\1762560883160_000087.jpg,data_play\images_crop\1762560883160_000087.jpg,data_play\masks\1762560883160_000087.png,data_play\overlays\1762560883160_000087.jpg
1762560883256_000088,1762560883.256,640,480,371.735,326.328,0.58084,0.67985,26000,0.084635,0.63521,0.73356,0.15917,259,170,212,289,0.42437,YCrCb,4,mediapipe,1,Four,play,data_play\images_raw\1762560883256_000088.jpg,data_play\images_crop\1762560883256_000088.jpg,data_play\masks\1762560883256_000088.png,data_play\overlays\1762560883256_000088.jpg
1762560883348_000089,1762560883.348,640,480,372.185,325.25,0.58154,0.6776,25860,0.08418,0.62899,0.75958,0.15753,259,170,218,287,0.41332,YCrCb,4,mediapipe,1,Four,play,data_play\images_raw\1762560883348_000089.jpg,data_play\images_crop\1762560883348_000089.jpg,data_play\masks\1762560883348_000089.png,data_play\overlays\1762560883348_000089.jpg
1762560883443_000090,1762560883.443,640,480,371.779,325.042,0.58091,0.67717,26298,0.085605,0.63665,0.76923,0.17794,258,172,220,286,0.41796,YCrCb,4,mediapipe,1,Four,play,data_play\images_raw\1762560883443_000090.jpg,data_play\images_crop\1762560883443_000090.jpg,data_play\masks\1762560883443_000090.png,data_play\overlays\1762560883443_000090.jpg
1762560883539_000091,1762560883.539,640,480,372.606,325.247,0.5822,0.6776,25941,0.084445,0.63518,0.74653,0.1596,259,170,215,288,0.41895,YCrCb,4,mediapipe,1,Four,play,data_play\images_raw\1762560883539_000091.jpg,data_play\images_crop\1762560883539_000091.jpg,data_play\masks\1762560883539_000091.png,data_play\overlays\1762560883539_000091.jpg
1762560883637_000092,1762560883.637,640,480,373.631,324.735,0.5838,0.67653,26276,0.085534,0.64367,0.73103,0.17119,260,169,212,290,0.42739,YCrCb,4,mediapipe,1,Four,play,data_play\images_raw\1762560883637_000092.jpg,data_play\images_crop\1762560883637_000092.jpg,data_play\masks\1762560883637_000092.png,data_play\overlays\1762560883637_000092.jpg
1762560883732_000093,1762560883.732,640,480,373.995,323.211,0.58437,0.67336,26316,0.085666,0.63747,0.74483,0.17524,261,167,216,290,0.42012,YCrCb,4,mediapipe,1,Four,play,data_play\images_raw\1762560883732_000093.jpg,data_play\images_crop\1762560883732_000093.jpg,data_play\masks\1762560883732_000093.png,data_play\overlays\1762560883732_000093.jpg
1762560883834_000094,1762560883.834,640,480,372.531,323.675,0.58208,0.67432,26309,0.085641,0.63343,0.74227,0.16797,260,167,216,291,0.41856,YCrCb,4,mediapipe,1,Four,play,data_play\images_raw\1762560883834_000094.jpg,data_play\images_crop\1762560883834_000094.jpg,data_play\masks\1762560883834_000094.png,data_play\overlays\1762560883834_000094.jpg
1762560883929_000095,1762560883.929,640,480,371.676,321.28,0.58074,0.66933,26224,0.085365,0.63417,0.75694,0.17025,259,166,218,288,0.41769,YCrCb,4,mediapipe,1,Four,play,data_play\images_raw\1762560883929_000095.jpg,data_play\images_crop\1762560883929_000095.jpg,data_play\masks\1762560883929_000095.png,data_play\overlays\1762560883929_000095.jpg
1762560884027_000096,1762560884.027,640,480,371.382,321.013,0.58028,0.66878,26167,0.085179,0.63311,0.75694,0.16721,259,166,218,288,0.41678,YCrCb,4,mediapipe,1,Four,play,data_play\images_raw\1762560884027_000096.jpg,data_play\images_crop\1762560884027_000096.jpg,data_play\masks\1762560884027_000096.png,data_play\overlays\1762560884027_000096.jpg
1762560884127_000097,1762560884.127,640,480,371.87,321.478,0.58105,0.66975,25963,0.084515,0.63913,0.73356,0.16502,260,165,212,289,0.42376,YCrCb,4,mediapipe,1,Four,play,data_play\images_raw\1762560884127_000097.jpg,data_play\images_crop\1762560884127_000097.jpg,data_play\masks\1762560884127_000097.png,data_play\overlays\1762560884127_000097.jpg
1762560884225_000098,1762560884.225,640,480,372.029,321.37,0.58129,0.66952,25896,0.084299,0.63204,0.75261,0.16388,260,166,216,287,0.41774,YCrCb,4,mediapipe,1,Four,play,data_play\images_raw\1762560884225_000098.jpg,data_play\images_crop\1762560884225_000098.jpg,data_play\masks\1762560884225_000098.png,data_play\overlays\1762560884225_000098.jpg
1762560884321_000099,1762560884.321,640,480,372.162,322.759,0.5815,0.67241,26057,0.084823,0.63289,0.74138,0.1632,260,166,215,290,0.41792,YCrCb,4,mediapipe,1,Four,play,data_play\images_raw\1762560884321_000099.jpg,data_play\images_crop\1762560884321_000099.jpg,data_play\masks\1762560884321_000099.png,data_play\overlays\1762560884321_000099.jpg
1762560884419_000100,1762560884.419,640,480,372.784,321.923,0.58248,0.67067,25953,0.084482,0.63471,0.75261,0.16637,260,167,216,287,0.41865,YCrCb,4,mediapipe,1,Four,play,data_play\images_raw\1762560884419_000100.jpg,data_play\images_crop\1762560884419_000100.jpg,data_play\masks\1762560884419_000100.png,data_play\overlays\1762560884419_000100.jpg
1762560884518_000101,1762560884.518,640,480,372.557,322.723,0.58212,0.67234,25922,0.084382,0.63177,0.75,0.16176,260,167,216,288,0.4167,YCrCb,4,mediapipe,1,Four,play,data_play\images_raw\1762560884518_000101.jpg,data_play\images_crop\1762560884518_000101.jpg,data_play\masks\1762560884518_000101.png,data_play\overlays\1762560884518_000101.jpg
1762560884619_000102,1762560884.619,640,480,371.33,322.291,0.5802,0.67144,25565,0.083219,0.63002,0.75524,0.16199,258,167,216,286,0.41383,YCrCb,4,mediapipe,1,Four,play,data_play\images_raw\1762560884619_000102.jpg,data_play\images_crop\1762560884619_000102.jpg,data_play\masks\1762560884619_000102.png,data_play\overlays\1762560884619_000102.jpg
1762560884712_000103,1762560884.712,640,480,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1.0,HSV,-1,mediapipe,1,No Hand,play,data_play\images_raw\1762560884712_000103.jpg,,data_play\masks\1762560884712_000103.png,data_play\overlays\1762560884712_000103.jpg
1762560884802_000104,1762560884.802,640,480,372.057,322.782,0.58134,0.67246,25756,0.083843,0.64183,0.73171,0.164,260,168,210,287,0.42735,YCrCb,4,mediapipe,1,Four,play,data_play\images_raw\1762560884802_000104.jpg,data_play\images_crop\1762560884802_000104.jpg,data_play\masks\1762560884802_000104.png,data_play\overlays\1762560884802_000104.jpg
1762560884894_000105,1762560884.894,640,480,372.174,323.2,0.58152,0.67333,25537,0.083128,0.63337,0.73264,0.15831,260,167,211,288,0.42024,YCrCb,4,mediapipe,1,Four,play,data_play\images_raw\1762560884894_000105.jpg,data_play\images_crop\1762560884894_000105.jpg,data_play\masks\1762560884894_000105.png,data_play\overlays\1762560884894_000105.jpg
1762560884985_000106,1762560884.985,640,480,371.534,322.972,0.58052,0.67286,25840,0.084116,0.63747,0.74564,0.17204,259,168,214,287,0.42073,YCrCb,4,mediapipe,1,Four,play,data_play\images_raw\1762560884985_000106.jpg,data_play\images_crop\1762560884985_000106.jpg,data_play\masks\1762560884985_000106.png,data_play\overlays\1762560884985_000106.jpg
1762560885073_000107,1762560885.073,640,480,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1.0,HSV,-1,mediapipe,1,No Hand,play,data_play\images_raw\1762560885073_000107.jpg,,data_play\masks\1762560885073_000107.png,data_play\overlays\1762560885073_000107.jpg
1762560885164_000108,1762560885.164,640,480,370.898,323.373,0.57953,0.67369,25229,0.082127,0.63542,0.74035,0.16136,258,169,211,285,0.41955,YCrCb,4,mediapipe,1,Four,play,data_play\images_raw\1762560885164_000108.jpg,data_play\images_crop\1762560885164_000108.jpg,data_play\masks\1762560885164_000108.png,data_play\overlays\1762560885164_000108.jpg
1762560885255_000109,1762560885.255,640,480,371.167,323.036,0.57995,0.67299,25304,0.082371,0.63524,0.74737,0.15799,258,169,213,285,0.41684,YCrCb,4,mediapipe,1,Four,play,data_play\images_raw\1762560885255_000109.jpg,data_play\images_crop\1762560885255_000109.jpg,data_play\masks\1762560885255_000109.png,data_play\overlays\1762560885255_000109.jpg
1762560885345_000110,1762560885.345,640,480,371.153,323.182,0.57993,0.6733,25261,0.082231,0.64131,0.74205,0.16169,259,171,210,283,0.42506,YCrCb,4,mediapipe,1,Four,play,data_play\images_raw\1762560885345_000110.jpg,data_play\images_crop\1762560885345_000110.jpg,data_play\masks\1762560885345_000110.png,data_play\overlays\1762560885345_000110.jpg
1762560885437_000111,1762560885.437,640,480,371.323,324.757,0.58019,0.67658,25409,0.082713,0.64399,0.72378,0.16307,259,171,207,286,0.4292,YCrCb,4,mediapipe,1,Four,play,data_play\images_raw\1762560885437_000111.jpg,data_play\images_crop\1762560885437_000111.jpg,data_play\masks\1762560885437_000111.png,data_play\overlays\1762560885437_000111.jpg
1762560885530_000112,1762560885.53,640,480,371.522,324.337,0.5805,0.6757,25292,0.082331,0.65213,0.70629,0.16381,259,170,202,286,0.43779,YCrCb,4,mediapipe,1,Four,play,data_play\images_raw\1762560885530_000112.jpg,data_play\images_crop\1762560885530_000112.jpg,data_play\masks\1762560885530_000112.png,data_play\overlays\1762560885530_000112.jpg
1762560885627_000113,1762560885.627,640,480,372.522,324.148,0.58207,0.67531,25301,0.08236,0.63757,0.73077,0.15937,260,170,209,286,0.42328,YCrCb,4,mediapipe,1,Four,play,data_play\images_raw\1762560885627_000113.jpg,data_play\images_crop\1762560885627_000113.jpg,data_play\masks\1762560885627_000113.png,data_play\overlays\1762560885627_000113.jpg
1762560885720_000114,1762560885.72,640,480,372.114,322.77,0.58143,0.67244,25219,0.082095,0.65214,0.70526,0.16176,260,169,201,285,0.44025,YCrCb,4,mediapipe,1,Four,play,data_play\images_raw\1762560885720_000114.jpg,data_play\images_crop\1762560885720_000114.jpg,data_play\masks\1762560885720_000114.png,data_play\overlays\1762560885720_000114.jpg
1762560885812_000115,1762560885.812,640,480,372.257,319.21,0.58165,0.66502,25832,0.084089,0.64633,0.73776,0.16584,259,166,211,286,0.42806,YCrCb,4,mediapipe,1,Four,play,data_play\images_raw\1762560885812_000115.jpg,data_play\images_crop\1762560885812_000115.jpg,data_play\masks\1762560885812_000115.png,data_play\overlays\1762560885812_000115.jpg
1762560885905_000116,1762560885.905,640,480,376.258,315.129,0.5879,0.65652,26327,0.0857,0.65211,0.72414,0.16525,263,160,210,290,0.4323,YCrCb,4,mediapipe,1,Four,play,data_play\images_raw\1762560885905_000116.jpg,data_play\images_crop\1762560885905_000116.jpg,data_play\masks\1762560885905_000116.png,data_play\overlays\1762560885905_000116.jpg
1762560885999_000117,1762560885.999,640,480,380.599,313.161,0.59469,0.65242,26741,0.087048,0.65212,0.72355,0.17249,267,156,212,293,0.4305,YCrCb,4,mediapipe,1,Four,play,data_play\images_raw\1762560885999_000117.jpg,data_play\images_crop\1762560885999_000117.jpg,data_play\masks\1762560885999_000117.png,data_play\overlays\1762560885999_000117.jpg
1762560886092_000118,1762560886.092,640,480,387.053,310.36,0.60477,0.64658,27504,0.089531,0.65547,0.72297,0.17118,273,153,214,296,0.4342,YCrCb,4,mediapipe,1,Four,play,data_play\images_raw\1762560886092_000118.jpg,data_play\images_crop\1762560886092_000118.jpg,data_play\masks\1762560886092_000118.png,data_play\overlays\1762560886092_000118.jpg
1762560886187_000119,1762560886.187,640,480,390.434,307.748,0.61005,0.64114,27776,0.090417,0.66528,0.71284,0.17557,276,150,211,296,0.44473,YCrCb,4,mediapipe,1,Four,play,data_play\images_raw\1762560886187_000119.jpg,data_play\images_crop\1762560886187_000119.jpg,data_play\masks\1762560886187_000119.png,data_play\overlays\1762560886187_000119.jpg
1762560886286_000120,1762560886.286,640,480,391.813,307.645,0.61221,0.64093,28183,0.091743,0.65951,0.71906,0.17617,276,149,215,299,0.43841,YCrCb,4,mediapipe,1,Four,play,data_play\images_raw\1762560886286_000120.jpg,data_play\images_crop\1762560886286_000120.jpg,data_play\masks\1762560886286_000120.png,data_play\overlays\1762560886286_000120.jpg
1762560886381_000121,1762560886.381,640,480,391.847,306.123,0.61226,0.63776,28321,0.092191,0.66152,0.72575,0.17967,276,147,217,299,0.43649,YCrCb,4,mediapipe,1,Four,play,data_play\images_raw\1762560886381_000121.jpg,data_play\images_crop\1762560886381_000121.jpg,data_play\masks\1762560886381_000121.png,data_play\overlays\1762560886381_000121.jpg
1762560886474_000122,1762560886.474,640,480,391.13,305.907,0.61114,0.63731,28121,0.09154,0.66168,0.72054,0.17375,276,148,214,297,0.44245,YCrCb,4,mediapipe,1,Four,play,data_play\images_raw\1762560886474_000122.jpg,data_play\images_crop\1762560886474_000122.jpg,data_play\masks\1762560886474_000122.png,data_play\overlays\1762560886474_000122.jpg
1762560886567_000123,1762560886.567,640,480,390.143,307.173,0.6096,0.63994,28528,0.092866,0.65999,0.73154,0.17729,274,148,218,298,0.43914,YCrCb,4,mediapipe,1,Four,play,data_play\images_raw\1762560886567_000123.jpg,data_play\images_crop\1762560886567_000123.jpg,data_play\masks\1762560886567_000123.png,data_play\overlays\1762560886567_000123.jpg
1762560886661_000124,1762560886.661,640,480,387.744,309.29,0.60585,0.64435,28775,0.09367,0.6531,0.73333,0.17467,272,149,220,300,0.43599,YCrCb,4,mediapipe,1,Four,play,data_play\images_raw\1762560886661_000124.jpg,data_play\images_crop\1762560886661_000124.jpg,data_play\masks\1762560886661_000124.png,data_play\overlays\1762560886661_000124.jpg
1762560886755_000125,1762560886.755,640,480,385.86,310.38,0.60291,0.64663,29160,0.094922,0.64591,0.75166,0.17499,269,148,227,302,0.42536,YCrCb,4,mediapipe,1,Four,play,data_play\images_raw\1762560886755_000125.jpg,data_play\images_crop\1762560886755_000125.jpg,data_play\masks\1762560886755_000125.png,data_play\overlays\1762560886755_000125.jpg
1762560886851_000126,1762560886.851,640,480,382.426,312.484,0.59754,0.65101,29593,0.096331,0.6389,0.75082,0.1708,264,149,229,305,0.4237,YCrCb,4,mediapipe,1,Four,play,data_play\images_raw\1762560886851_000126.jpg,data_play\images_crop\1762560886851_000126.jpg,data_play\masks\1762560886851_000126.png,data_play\overlays\1762560886851_000126.jpg
1762560886942_000127,1762560886.942,640,480,379.921,314.806,0.59363,0.65585,29645,0.096502,0.6289,0.76797,0.16658,259,150,235,306,0.41226,YCrCb,4,mediapipe,1,Four,play,data_play\images_raw\1762560886942_000127.jpg,data_play\images_crop\1762560886942_000127.jpg,data_play\masks\1762560886942_000127.png,data_play\overlays\1762560886942_000127.jpg
1762560887030_000128,1762560887.03,640,480,377.557,316.128,0.58993,0.6586,29486,0.095983,0.62271,0.77705,0.1634,257,151,237,305,0.40791,YCrCb,4,mediapipe,1,Four,play,data_play\images_raw\1762560887030_000128.jpg,data_play\images_crop\1762560887030_000128.jpg,data_play\masks\1762560887030_000128.png,data_play\overlays\1762560887030_000128.jpg
1762560887121_000129,1762560887.121,640,480,370.811,318.062,0.57939,0.66263,29123,0.094801,0.61016,0.79801,0.15146,249,155,241,302,0.40014,YCrCb,4,mediapipe,1,Four,play,data_play\images_raw\1762560887121_000129.jpg,data_play\images_crop\1762560887121_000129.jpg,data_play\masks\1762560887121_000129.png,data_play\overlays\1762560887121_000129.jpg
1762560887215_000130,1762560887.215,640,480,368.584,317.492,0.57591,0.66144,29172,0.094961,0.61192,0.78947,0.15385,247,153,240,304,0.39984,YCrCb,4,mediapipe,1,Four,play,data_play\images_raw\1762560887215_000130.jpg,data_play\images_crop\1762560887215_000130.jpg,data_play\masks\1762560887215_000130.png,data_play\overlays\1762560887215_000130.jpg
1762560887304_000131,1762560887.304,640,480,369.462,317.99,0.57729,0.66248,29219,0.095116,0.60664,0.78431,0.15492,247,152,240,306,0.39787,YCrCb,4,mediapipe,1,Four,play,data_play\images_raw\1762560887304_000131.jpg,data_play\images_crop\1762560887304_000131.jpg,data_play\masks\1762560887304_000131.png,data_play\overlays\1762560887304_000131.jpg
1762560887397_000132,1762560887.397,640,480,370.264,318.273,0.57854,0.66307,29325,0.095459,0.60114,0.79153,0.14882,248,151,243,307,0.39309,YCrCb,4,mediapipe,1,Four,play,data_play\images_raw\1762560887397_000132.jpg,data_play\images_crop\1762560887397_000132.jpg,data_play\masks\1762560887397_000132.png,data_play\overlays\1762560887397_000132.jpg
